Title,Authors,Published Date,Summary,ArXiv URL,PDF URL,ArXiv ID,Timestamp
Wave propagation in an elastic lattice with non-reciprocal stiffness and engineered damping,"Harshit Kumar Sandhu, Saurav Dutta, Rajesh Chaunsali",2025-07-31 17:48:36,"Nonreciprocal wave propagation allows for directional energy transport. In
this work, we systematically investigate wave dynamics in an elastic lattice
that combines nonreciprocal stiffness with viscous damping. After establishing
how conventional damping counteracts the system's gain, we introduce a
non-dissipative form of nonreciprocal damping in the form of gyroscopic
damping. We find that the coexistence of nonreciprocal stiffness and
nonreciprocal damping results in a decoupled control mechanism. The
nonreciprocal stiffness is shown to govern the temporal amplification rate,
while the nonreciprocal damper independently tunes the wave's group velocity
and oscillation frequency. This decoupling gives rise to phenomena such as the
enhancement of net amplification for slower-propagating waves and
boundary-induced wave mixing. These findings provide a theoretical framework
for designing active metamaterials with more versatile control over their wave
propagation characteristics.",http://arxiv.org/abs/2507.23761v1,http://arxiv.org/pdf/2507.23761v1,http://arxiv.org/abs/2507.23761v1,2025-08-01T11:25:58.645539
Bost-Connes systems and periodic Witt vectors,Bora Yalkinoglu,2025-07-31 17:47:41,"In this note, using Borger's theory of periodic Witt vectors, we construct
integral refinements of the arithmetic subalgebras associated with Bost-Connes
systems for general number fields.",http://arxiv.org/abs/2507.23759v1,http://arxiv.org/pdf/2507.23759v1,http://arxiv.org/abs/2507.23759v1,2025-08-01T11:25:58.645539
Quantum scarring enhances non-Markovianity of subsystem dynamics,Aditya Banerjee,2025-07-31 17:44:01,"Given that any subsystem of a closed out-of-equilibrium quantum system is an
open quantum system, its dynamics (reduced from the full system's unitary
evolution) can be either Markovian (memory-less) or non-Markovian, with the
latter necessarily impeding the process of relaxation and thermalization.
Seemingly independently, such non-ergodic dynamics occurs when an initial state
has spectral weight on the so-called quantum scar states, which are
non-thermalizing states embedded deep in the spectrum of otherwise thermal
states. In this article, we present numerical evidence that the presence of
quantum scars is a microscopic ingredient that enables and enhances
non-Markovianity of the dynamics of subsystems. We exemplify this with the PXP
model and its deformations which either enhance or erase the signatures of
scarred dynamics when quenched from a simple product state that is known to
have significant overlaps with the scarred subspace in the spectrum. By probing
information backflows with the dynamical behaviour of the distances between
temporally-separated states of small subsystems, systematic signatures of
subsystem non-Markovianity in these models are presented, and it is seen that
scarring-enhancing (erasing) deformations also exhibit enhanced (diminished)
subsystem non-Markovianity. This sheds new light on the dynamical memories
associated with quantum scarring, and opens interesting new questions at the
interface of quantum scarring and an open quantum systems approach to
investigating far-from-equilibrium and non-thermalizing isolated quantum
many-body systems.",http://arxiv.org/abs/2507.23757v1,http://arxiv.org/pdf/2507.23757v1,http://arxiv.org/abs/2507.23757v1,2025-08-01T11:25:58.645539
Improving annotator selection in Active Learning using a mood and fatigue-aware Recommender System,Diana Mortagua,2025-07-31 17:41:30,"This study centers on overcoming the challenge of selecting the best
annotators for each query in Active Learning (AL), with the objective of
minimizing misclassifications. AL recognizes the challenges related to cost and
time when acquiring labeled data, and decreases the number of labeled data
needed. Nevertheless, there is still the necessity to reduce annotation errors,
aiming to be as efficient as possible, to achieve the expected accuracy faster.
Most strategies for query-annotator pairs do not consider internal factors that
affect productivity, such as mood, attention, motivation, and fatigue levels.
This work addresses this gap in the existing literature, by not only
considering how the internal factors influence annotators (mood and fatigue
levels) but also presenting a new query-annotator pair strategy, using a
Knowledge-Based Recommendation System (RS). The RS ranks the available
annotators, allowing to choose one or more to label the queried instance using
their past accuracy values, and their mood and fatigue levels, as well as
information about the instance queried. This work bases itself on existing
literature on mood and fatigue influence on human performance, simulating
annotators in a realistic manner, and predicting their performance with the RS.
The results show that considering past accuracy values, as well as mood and
fatigue levels reduces the number of annotation errors made by the annotators,
and the uncertainty of the model through its training, when compared to not
using internal factors. Accuracy and F1-score values were also better in the
proposed approach, despite not being as substantial as the aforementioned. The
methodologies and findings presented in this study begin to explore the open
challenge of human cognitive factors affecting AL.",http://arxiv.org/abs/2507.23756v1,http://arxiv.org/pdf/2507.23756v1,http://arxiv.org/abs/2507.23756v1,2025-08-01T11:25:58.645539
Theory of Electronic Nematic Criticality Constrained by Elastic Compatibility,"W. Joe Meese, Rafael M. Fernandes",2025-07-31 17:40:56,"The defining property of electronic nematicity -- the spontaneous breaking of
rotational symmetry -- implies an unavoidable coupling between the nematic
order parameter and elastic strain fields, known as nemato-elasticity. While
both quantities are rank-2 tensors, the strain tensor is constrained through
the Saint Venant compatibility relations. These three coupled second-order
partial differential equations arise from the lattice displacement vector's
role as a potential field, and they reflect the underlying gauge invariance of
geometric deformations which are violated only in the presence of crystalline
defects. In this work, we develop a theory of nemato-elasticity that
incorporates elastic compatibility explicitly through a co-rotating helical
basis. With our formalism, we show elasticity bestows tensor compatibility upon
the nematic order parameter by suppressing incompatible nematic fluctuations.
As a result, nemato-elasticity is markedly different from bare nematicity. In
ideal media devoid of defects, we show the suppression of incompatible
nematicity underlies direction-selective criticality, even in the absence of
crystalline anisotropy. In systems with defects, meanwhile, we show that
elastic pinning fields emanate from quenched defects, generating random
longitudinal and transverse conjugate fields for the local nematic order
parameter. The coexistence of direction-selective nematic criticality with
pinning effects from random fields is explained within our theory from the
transformation to the helical basis, implying that local experimental probes of
nematicity will be influenced by a linear -- but nonlocal -- combination of
long-ranged and short-ranged helical nematic modes. Because the compatibility
relations are gauge constraints endowed in the isotropic medium, our results
constitute universal features of nemato-elastic criticality present in all
crystalline systems.",http://arxiv.org/abs/2507.23754v1,http://arxiv.org/pdf/2507.23754v1,http://arxiv.org/abs/2507.23754v1,2025-08-01T11:25:58.653502
Compatible Instability: Gauge Constraints of Elasticity Inherited by Electronic Nematic Criticality,"W. Joe Meese, Rafael M. Fernandes",2025-07-31 17:40:50,"Electronic nematicity is widely observed in quantum materials with varying
degrees of electronic correlation, manifesting through charge, spin, orbital,
or superconducting degrees of freedom. A phenomenological model capable of
describing this broad set of systems must also account for nemato-elasticity,
by which nematic and elastic degrees of freedom become intertwined. However,
being a tensor gauge field theory, elasticity must satisfy the compatibility
relations which guarantee the integrability of lattice deformations. Here, we
develop a formalism for nemato-elasticity that manifestly respects the elastic
compatibility relations. We show that these constraints bifurcate the phase
space of nematic fluctuations into two orthogonal sectors: one compatible and
thus critical, the other incompatible and therefore gapped. The suppression of
the latter leads to universal direction-selective nematic criticality in any
crystal lattice. Moreover, the critical nematic modes are protected from
pinning effects induced by microscopic defect strains, which necessarily induce
both longitudinal and transverse correlated random fields. Finally, our results
also reconcile seemingly contradictory nematic phenomena, such as the
mean-field character of the nematic transition and the widespread presence of
domain formation.",http://arxiv.org/abs/2507.23753v1,http://arxiv.org/pdf/2507.23753v1,http://arxiv.org/abs/2507.23753v1,2025-08-01T11:25:58.653502
Discovery of spontaneous mesoscopic strain waves in nematic domains using dark-field X-ray microscopy,"Kaan Alp Yay, W. Joe Meese, Elliot Kisiel, Matthew J. Krogstad, Anisha G. Singh, Rafael M. Fernandes, Zahir Islam, Ian R. Fisher",2025-07-31 17:40:14,"Electronic nematic order is a correlated phase of matter in which low-energy
electronic states spontaneously break a discrete rotational symmetry of a
crystal lattice. Bilinear coupling between the electronic nematic and strains
of the same symmetry yields a single pseudoproper ferroelastic phase transition
at which both the nematic and lattice strain onset concurrently. To minimize
elastic energy, the crystal forms structural twin domains, each with a distinct
orientation of the nematic director (i.e. each with a specific sign of the
induced shear strain). While the effects of externally induced strains on these
domains are well established, the intrinsic behavior of spontaneous strain
fields within individual domains has been hitherto unexplored, largely due to
the lack of appropriate experimental tools. Here, we report the discovery of
spontaneous mesoscopic strain waves within individual nematic domains of an
underdoped iron-based superconductor, observed using dark-field X-ray
microscopy (DFXM). This technique combines high spatial and reciprocal-space
resolution with full-field, bulk-sensitive imaging, enabling direct
visualization of subdomain strain modulations emerging concurrently with the
onset of nematic order. The elastic compatibility relations that govern
inhomogeneous strains in continuous solids provide a natural mechanism for the
emergent strain waves that we observe. Our findings reveal a broadly relevant
form of strain self-organization and position DFXM as a powerful tool for
probing the local interplay between lattice strain and electronic order.",http://arxiv.org/abs/2507.23752v1,http://arxiv.org/pdf/2507.23752v1,http://arxiv.org/abs/2507.23752v1,2025-08-01T11:25:58.653502
Real-Time Transmission of Uncompressed High-Definition Video Via A VCSEL-Based Optical Wireless Link With Ultra-Low Latency,"Hossein Kazemi, Isaac N. O. Osahon, Tiankuo Jiao, David Butler, Nikolay Ledentsov Jr., Ilya Titkov, Nikolay Ledentsov, Harald Haas",2025-07-31 17:34:07,"Real-time transmission of high-resolution video signals in an uncompressed
and unencrypted format requires an ultra-reliable and low-latency
communications (URLLC) medium with high bandwidth to maintain the quality of
experience (QoE) for users. We put forward the design and experimental
demonstration of a high-performance laser-based optical wireless communication
(OWC) system that enables high-definition (HD) video transmission with
submillisecond latencies. The serial digital interface (SDI) output of a camera
is used to transmit the live video stream over an optical wireless link by
directly modulating the SDI signal on the intensity of a 940 nm vertical cavity
surface emitting laser (VCSEL). The proposed SDI over light fidelity (LiFi)
system corroborates error-free transmission of full HD (FHD) and 4K
ultra-high-definition (UHD) resolutions at data rates of 2.97 Gb/s and 5.94
Gb/s, respectively, with a measured end-to-end latency of under 35 ns. Since
SDI standards support various video formats and VCSELs are high-bandwidth and
low-power devices, this presents a scalable and inexpensive solution for
wireless connectivity between professional broadcast equipment using
off-the-shelf SDI components.",http://arxiv.org/abs/2507.23746v1,http://arxiv.org/pdf/2507.23746v1,http://arxiv.org/abs/2507.23746v1,2025-08-01T11:25:58.653502
Particle localization on helical nanoribbons: Quantum analog of the Coriolis effect,"Radha Balakrishnan, Rossen Dandoloff, Victor Atanasov, Avadh Saxena",2025-07-31 17:31:48,"We derive the Schr\""odinger equation for a particle confined to the surface
of a normal and a binormal helical nanoribbon, obtain the quantum potentials
induced by their respective curved surface geometries, and study the localized
states of the particle for each ribbon. When the particle momentum satisfies a
certain geometric condition, the particle localizes near the inner edge for a
normal ribbon, and on the central helix for a binormal ribbon. This result
suggests the presence of a pseudo-force that pushes the particle transversely
along the width of the ribbon. We show that this phenomenon can be interpreted
as a quantum analog of the Coriolis effect, which causes a transverse
deflection of a classical particle moving in a rotating frame. We invoke
Ehrenfest's theorem applicable to localized states and identify the quantized
angular velocities of the rotating frames for the two ribbons. If the particle
is an electron, its localization at a specific width gives rise to a Hall-like
voltage difference across the ribbon's width. However, unlike in the Hall
effect, its origin is not an applied magnetic field, but the ribbon's curved
surface geometry. When a normal helical ribbon is mechanically flipped to a
binormal configuration in a periodic fashion, it results in a periodic electron
transport from the inner edge to the center, giving rise to a quantum AC
voltage. This can be used for designing nanoscale electromechanical devices.
Quantum transport on a helical nanoribbon can be controlled by tuning the bends
and twists of its surface, suggesting diverse applications in biopolymers and
nanotechnology.",http://arxiv.org/abs/2507.23745v1,http://arxiv.org/pdf/2507.23745v1,http://arxiv.org/abs/2507.23745v1,2025-08-01T11:25:58.661710
Amplitude amplification and estimation require inverses,"Ewin Tang, John Wright",2025-07-31 17:59:59,"We prove that the generic quantum speedups for brute-force search and
counting only hold when the process we apply them to can be efficiently
inverted. The algorithms speeding up these problems, amplitude amplification
and amplitude estimation, assume the ability to apply a state preparation
unitary $U$ and its inverse $U^\dagger$; we give problem instances based on
trace estimation where no algorithm which uses only $U$ beats the naive,
quadratically slower approach. Our proof of this is simple and goes through the
compressed oracle method introduced by Zhandry. Since these two subroutines are
responsible for the ubiquity of the quadratic ""Grover"" speedup in quantum
algorithms, our result explains why such speedups are far harder to come by in
the settings of quantum learning, metrology, and sensing. In these settings,
$U$ models the evolution of an experimental system, so implementing $U^\dagger$
can be much harder -- tantamount to reversing time within the system. Our
result suggests a dichotomy: without inverse access, quantum speedups are
scarce; with it, quantum speedups abound.",http://arxiv.org/abs/2507.23787v1,http://arxiv.org/pdf/2507.23787v1,http://arxiv.org/abs/2507.23787v1,2025-08-01T11:42:26.006266
SUB: Benchmarking CBM Generalization via Synthetic Attribute Substitutions,"Jessica Bader, Leander Girrbach, Stephan Alaniz, Zeynep Akata",2025-07-31 17:59:40,"Concept Bottleneck Models (CBMs) and other concept-based interpretable models
show great promise for making AI applications more transparent, which is
essential in fields like medicine. Despite their success, we demonstrate that
CBMs struggle to reliably identify the correct concepts under distribution
shifts. To assess the robustness of CBMs to concept variations, we introduce
SUB: a fine-grained image and concept benchmark containing 38,400 synthetic
images based on the CUB dataset. To create SUB, we select a CUB subset of 33
bird classes and 45 concepts to generate images which substitute a specific
concept, such as wing color or belly pattern. We introduce a novel Tied
Diffusion Guidance (TDG) method to precisely control generated images, where
noise sharing for two parallel denoising processes ensures that both the
correct bird class and the correct attribute are generated. This novel
benchmark enables rigorous evaluation of CBMs and similar interpretable models,
contributing to the development of more robust methods. Our code is available
at https://github.com/ExplainableML/sub and the dataset at
http://huggingface.co/datasets/Jessica-bader/SUB.",http://arxiv.org/abs/2507.23784v1,http://arxiv.org/pdf/2507.23784v1,http://arxiv.org/abs/2507.23784v1,2025-08-01T11:42:26.008276
"Projected branes as platforms for crystalline, superconducting, and higher-order topological phases","Archisman Panigrahi, Bitan Roy",2025-07-31 17:59:32,"Projected branes are constituted by only a small subset of sites of a
higher-dimensional crystal, otherwise placed on a hyperplane oriented at an
irrational or a rational slope therein, for which the effective Hamiltonian is
constructed by systematically integrating out the sites of the parent lattice
that fall outside such branes [Commun. Phys. 5, 230 (2022)]. Specifically, when
such a brane is constructed from a square lattice, it gives rise to an
aperiodic Fibonacci quasi-crystal or its rational approximant in one dimension.
In this work, starting from square lattice-based models for topological
crystalline insulators, protected by the discrete four-fold rotational ($C_4$)
symmetry, we show that the resulting one-dimensional projected topological
branes encode all the salient signatures of such phases in terms of robust
endpoint zero-energy modes, quantized local topological markers, and mid-gap
modes bound to dislocation lattice defects, despite such linear branes being
devoid of the $C_4$ symmetry of the original lattice. Furthermore, we show that
such branes can also feature all the hallmarks of two-dimensional strong and
weak topological superconductors through Majorana zero-energy bound states
residing near their endpoints and at the core of dislocation lattice defects,
besides possessing suitable quantized local topological markers. Finally, we
showcase a successful incarnation of a square lattice-based second-order
topological insulator with the characteristic corner-localized zero modes in
its geometric descendant one-dimensional quasi-crystalline or crystalline
branes that feature a quantized localizer index and endpoint zero-energy modes
only when one of its end points passes through a corner of the parent crystal.
Possible designer quantum and meta material-based platforms to experimentally
harness our theoretically proposed topological branes are discussed.",http://arxiv.org/abs/2507.23783v1,http://arxiv.org/pdf/2507.23783v1,http://arxiv.org/abs/2507.23783v1,2025-08-01T11:42:26.008276
Two-dimensional Disordered Projected Branes: Stability and Quantum Criticality via Dimensional Reduction,"Alexander C. Tyner, Vladimir Juricic, Bitan Roy",2025-07-31 17:59:12,"The interplay of disorder and dimensionality governs the emergence and
stability of electronic phases in quantum materials and quantum phase
transitions among them. While three-dimensional (3D) dirty Fermi liquids and
Weyl semimetals support robust metallic states, undergoing disorder-driven
Anderson localization transitions at strong disorder and the later ones
exhibiting additional semimetal-to-metal transition at moderate disorder,
conventional two-dimensional (2D) non-interacting systems localize for
arbitrarily weak disorder. Here, we show that 2D disordered projected branes,
constructed by systematically integrating out degrees of freedom from a 3D
cubic lattice via the Schur decomposition, faithfully reproduce the full
quantum phase diagram of their 3D parent systems. Using large-scale exact
diagonalization and kernel polynomial method, we numerically demonstrate that
2D projected branes host stable metallic and semimetallic phases. Remarkably,
the critical exponents governing the semimetal-to-metal and metal-insulator
transitions on such 2D projected branes are sufficiently close to those of
their 3D counterparts. Our findings thus establish 2D projected branes as
genuine quantum holographic images of their higher-dimensional disordered
parent crystals, supporting stable semimetallic and metallic phases that are
otherwise inaccessible in conventional 2D lattices. Finally, we point to
experimentally accessible metamaterial platforms, most notably the photonic
lattices with tunable refractive-index disorder, as promising systems to
realize and probe these phenomena.",http://arxiv.org/abs/2507.23780v1,http://arxiv.org/pdf/2507.23780v1,http://arxiv.org/abs/2507.23780v1,2025-08-01T11:42:26.010290
Phi-Ground Tech Report: Advancing Perception in GUI Grounding,"Miaosen Zhang, Ziqiang Xu, Jialiang Zhu, Qi Dai, Kai Qiu, Yifan Yang, Chong Luo, Tianyi Chen, Justin Wagle, Tim Franklin, Baining Guo",2025-07-31 17:59:09,"With the development of multimodal reasoning models, Computer Use Agents
(CUAs), akin to Jarvis from \textit{""Iron Man""}, are becoming a reality. GUI
grounding is a core component for CUAs to execute actual actions, similar to
mechanical control in robotics, and it directly leads to the success or failure
of the system. It determines actions such as clicking and typing, as well as
related parameters like the coordinates for clicks. Current end-to-end
grounding models still achieve less than 65\% accuracy on challenging
benchmarks like ScreenSpot-pro and UI-Vision, indicating they are far from
being ready for deployment. % , as a single misclick can result in unacceptable
consequences. In this work, we conduct an empirical study on the training of
grounding models, examining details from data collection to model training.
Ultimately, we developed the \textbf{Phi-Ground} model family, which achieves
state-of-the-art performance across all five grounding benchmarks for models
under $10B$ parameters in agent settings. In the end-to-end model setting, our
model still achieves SOTA results with scores of \textit{\textbf{43.2}} on
ScreenSpot-pro and \textit{\textbf{27.2}} on UI-Vision. We believe that the
various details discussed in this paper, along with our successes and failures,
not only clarify the construction of grounding models but also benefit other
perception tasks. Project homepage:
\href{https://zhangmiaosen2000.github.io/Phi-Ground/}{https://zhangmiaosen2000.github.io/Phi-Ground/}",http://arxiv.org/abs/2507.23779v1,http://arxiv.org/pdf/2507.23779v1,http://arxiv.org/abs/2507.23779v1,2025-08-01T11:42:26.010290
Half-Physics: Enabling Kinematic 3D Human Model with Physical Interactions,"Li Siyao, Yao Feng, Omid Tehari, Chen Change Loy, Michael J. Black",2025-07-31 17:58:33,"While current general-purpose 3D human models (e.g., SMPL-X) efficiently
represent accurate human shape and pose, they lacks the ability to physically
interact with the environment due to the kinematic nature. As a result,
kinematic-based interaction models often suffer from issues such as
interpenetration and unrealistic object dynamics. To address this limitation,
we introduce a novel approach that embeds SMPL-X into a tangible entity capable
of dynamic physical interactions with its surroundings. Specifically, we
propose a ""half-physics"" mechanism that transforms 3D kinematic motion into a
physics simulation. Our approach maintains kinematic control over inherent
SMPL-X poses while ensuring physically plausible interactions with scenes and
objects, effectively eliminating penetration and unrealistic object dynamics.
Unlike reinforcement learning-based methods, which demand extensive and complex
training, our half-physics method is learning-free and generalizes to any body
shape and motion; meanwhile, it operates in real time. Moreover, it preserves
the fidelity of the original kinematic motion while seamlessly integrating
physical interactions",http://arxiv.org/abs/2507.23778v1,http://arxiv.org/pdf/2507.23778v1,http://arxiv.org/abs/2507.23778v1,2025-08-01T11:42:26.010290
Unveiling In-Gap States and Majorana Zero Modes in Superconductor-Topological Insulator Bilayer model,"Umesh Kumar, Rafal Rechcinski, Tatiana de Picoli, Jukka Vayrynen, Satoshi Okamoto",2025-07-31 17:58:15,"Interfaces between topological insulators and superconductors are promising
platforms for realizing Majorana zero modes (MZMs) via the superconducting
proximity effect. We introduce a bilayer model consisting of the surface states
of a three-dimensional topological insulator (3DTI) coupled to an $s$-wave
superconductor and systematically study the role of interlayer tunneling
strength ($t_\perp$). We find that increasing $t_\perp$ shifts the
proximity-induced (PrI) gap minima away from the $\Gamma$-point, giving rise to
momentum-selective interference patterns that manifest as spatial oscillations
in the in-gap states. By introducing an antidot with a magnetic vortex in the
SC layer, we investigate the nature of in-gap states including MZMs and
Caroli-de Gennes-Matricon (CdGM) modes. With increasing hybridization strength,
the energy separation between MZMs and CdGM states increases, enhancing the
isolation of MZMs. Importantly, in the strong hybridization limit, the leading
CdGM separation remains large inspite of the decrease in the PrI gap. Spin- and
spatial-resolved wavefunction analysis reveals angular momentum asymmetries
absent in conventional $s$-wave systems. A direct comparison with a standalone
$s$-wave superconductor confirms the emergence of distinct $p$-wave-like
features in the bilayer geometry. Our results provide experimentally relevant
predictions for tuning the stability of MZMs and their differentiation from the
CdGM modes in SC-3DTI heterostructures and offer a theoretical framework for
probing unconventional superconductivity in engineered topological systems.",http://arxiv.org/abs/2507.23775v1,http://arxiv.org/pdf/2507.23775v1,http://arxiv.org/abs/2507.23775v1,2025-08-01T11:42:26.012300
SimuRA: Towards General Goal-Oriented Agent via Simulative Reasoning Architecture with LLM-Based World Model,"Mingkai Deng, Jinyu Hou, Yilin Shen, Hongxia Jin, Graham Neubig, Zhiting Hu, Eric Xing",2025-07-31 17:57:20,"AI agents built on large language models (LLMs) hold enormous promise, but
current practice focuses on a one-task-one-agent approach, which not only falls
short of scalability and generality, but also suffers from the fundamental
limitations of autoregressive LLMs. On the other hand, humans are general
agents who reason by mentally simulating the outcomes of their actions and
plans. Moving towards a more general and powerful AI agent, we introduce
SimuRA, a goal-oriented architecture for generalized agentic reasoning. Based
on a principled formulation of optimal agent in any environment, \modelname
overcomes the limitations of autoregressive reasoning by introducing a world
model for planning via simulation. The generalized world model is implemented
using LLM, which can flexibly plan in a wide range of environments using the
concept-rich latent space of natural language. Experiments on difficult web
browsing tasks show that \modelname improves the success of flight search from
0\% to 32.2\%. World-model-based planning, in particular, shows consistent
advantage of up to 124\% over autoregressive planning, demonstrating the
advantage of world model simulation as a reasoning paradigm. We are excited
about the possibility for training a single, general agent model based on LLMs
that can act superintelligently in all environments. To start, we make SimuRA,
a web-browsing agent built on \modelname with pretrained LLMs, available as a
research demo for public testing.",http://arxiv.org/abs/2507.23773v1,http://arxiv.org/pdf/2507.23773v1,http://arxiv.org/abs/2507.23773v1,2025-08-01T11:42:26.012300
SeqAffordSplat: Scene-level Sequential Affordance Reasoning on 3D Gaussian Splatting,"Di Li, Jie Feng, Jiahao Chen, Weisheng Dong, Guanbin Li, Yuhui Zheng, Mingtao Feng, Guangming Shi",2025-07-31 17:56:55,"3D affordance reasoning, the task of associating human instructions with the
functional regions of 3D objects, is a critical capability for embodied agents.
Current methods based on 3D Gaussian Splatting (3DGS) are fundamentally limited
to single-object, single-step interactions, a paradigm that falls short of
addressing the long-horizon, multi-object tasks required for complex real-world
applications. To bridge this gap, we introduce the novel task of Sequential 3D
Gaussian Affordance Reasoning and establish SeqAffordSplat, a large-scale
benchmark featuring 1800+ scenes to support research on long-horizon affordance
understanding in complex 3DGS environments. We then propose SeqSplatNet, an
end-to-end framework that directly maps an instruction to a sequence of 3D
affordance masks. SeqSplatNet employs a large language model that
autoregressively generates text interleaved with special segmentation tokens,
guiding a conditional decoder to produce the corresponding 3D mask. To handle
complex scene geometry, we introduce a pre-training strategy, Conditional
Geometric Reconstruction, where the model learns to reconstruct complete
affordance region masks from known geometric observations, thereby building a
robust geometric prior. Furthermore, to resolve semantic ambiguities, we design
a feature injection mechanism that lifts rich semantic features from 2D Vision
Foundation Models (VFM) and fuses them into the 3D decoder at multiple scales.
Extensive experiments demonstrate that our method sets a new state-of-the-art
on our challenging benchmark, effectively advancing affordance reasoning from
single-step interactions to complex, sequential tasks at the scene level.",http://arxiv.org/abs/2507.23772v1,http://arxiv.org/pdf/2507.23772v1,http://arxiv.org/abs/2507.23772v1,2025-08-01T11:42:26.014313
Formal Bayesian Transfer Learning via the Total Risk Prior,"Nathan Wycoff, Ali Arab, Lisa O. Singh",2025-07-31 17:55:16,"In analyses with severe data-limitations, augmenting the target dataset with
information from ancillary datasets in the application domain, called source
datasets, can lead to significantly improved statistical procedures. However,
existing methods for this transfer learning struggle to deal with situations
where the source datasets are also limited and not guaranteed to be
well-aligned with the target dataset. A typical strategy is to use the
empirical loss minimizer on the source data as a prior mean for the target
parameters, which places the estimation of source parameters outside of the
Bayesian formalism. Our key conceptual contribution is to use a risk minimizer
conditional on source parameters instead. This allows us to construct a single
joint prior distribution for all parameters from the source datasets as well as
the target dataset. As a consequence, we benefit from full Bayesian uncertainty
quantification and can perform model averaging via Gibbs sampling over
indicator variables governing the inclusion of each source dataset. We show how
a particular instantiation of our prior leads to a Bayesian Lasso in a
transformed coordinate system and discuss computational techniques to scale our
approach to moderately sized datasets. We also demonstrate that recently
proposed minimax-frequentist transfer learning techniques may be viewed as an
approximate Maximum a Posteriori approach to our model. Finally, we demonstrate
superior predictive performance relative to the frequentist baseline on a
genetics application, especially when the source data are limited.",http://arxiv.org/abs/2507.23768v1,http://arxiv.org/pdf/2507.23768v1,http://arxiv.org/abs/2507.23768v1,2025-08-01T11:42:26.014313
Scaled Beta Models and Feature Dilution for Dynamic Ticket Pricing,Jonathan R. Landers,2025-07-31 17:55:07,"A novel approach is presented for identifying distinct signatures of
performing acts in the secondary ticket resale market by analyzing dynamic
pricing distributions. Using a newly curated, time series dataset from the
SeatGeek API, we model ticket pricing distributions as scaled Beta
distributions. This enables accurate parameter estimation from incomplete
statistical data using a hybrid of quantile matching and the method of moments.
Incorporating the estimated $\alpha$ and $\beta$ parameters into Random Forest
classifiers significantly improves pairwise artist classification accuracy,
demonstrating the unique economic signatures in event pricing data.
Additionally, we provide theoretical and empirical evidence that incorporating
zero-variance (constant-value) features into Random Forest models acts as an
implicit regularizer, enhancing feature variety and robustness. This
regularization promotes deeper, more varied trees in the ensemble, improving
the bias-variance tradeoff and mitigating overfitting to dominant features.
These findings are validated on both the new ticket pricing dataset and the
standard UCI ML handwritten digits dataset.",http://arxiv.org/abs/2507.23767v1,http://arxiv.org/pdf/2507.23767v1,http://arxiv.org/abs/2507.23767v1,2025-08-01T11:42:26.016324
Wave propagation in an elastic lattice with non-reciprocal stiffness and engineered damping,"Harshit Kumar Sandhu, Saurav Dutta, Rajesh Chaunsali",2025-07-31 17:48:36,"Nonreciprocal wave propagation allows for directional energy transport. In
this work, we systematically investigate wave dynamics in an elastic lattice
that combines nonreciprocal stiffness with viscous damping. After establishing
how conventional damping counteracts the system's gain, we introduce a
non-dissipative form of nonreciprocal damping in the form of gyroscopic
damping. We find that the coexistence of nonreciprocal stiffness and
nonreciprocal damping results in a decoupled control mechanism. The
nonreciprocal stiffness is shown to govern the temporal amplification rate,
while the nonreciprocal damper independently tunes the wave's group velocity
and oscillation frequency. This decoupling gives rise to phenomena such as the
enhancement of net amplification for slower-propagating waves and
boundary-induced wave mixing. These findings provide a theoretical framework
for designing active metamaterials with more versatile control over their wave
propagation characteristics.",http://arxiv.org/abs/2507.23761v1,http://arxiv.org/pdf/2507.23761v1,http://arxiv.org/abs/2507.23761v1,2025-08-01T11:42:26.016324
Bost-Connes systems and periodic Witt vectors,Bora Yalkinoglu,2025-07-31 17:47:41,"In this note, using Borger's theory of periodic Witt vectors, we construct
integral refinements of the arithmetic subalgebras associated with Bost-Connes
systems for general number fields.",http://arxiv.org/abs/2507.23759v1,http://arxiv.org/pdf/2507.23759v1,http://arxiv.org/abs/2507.23759v1,2025-08-01T11:42:26.016324
Quantum scarring enhances non-Markovianity of subsystem dynamics,Aditya Banerjee,2025-07-31 17:44:01,"Given that any subsystem of a closed out-of-equilibrium quantum system is an
open quantum system, its dynamics (reduced from the full system's unitary
evolution) can be either Markovian (memory-less) or non-Markovian, with the
latter necessarily impeding the process of relaxation and thermalization.
Seemingly independently, such non-ergodic dynamics occurs when an initial state
has spectral weight on the so-called quantum scar states, which are
non-thermalizing states embedded deep in the spectrum of otherwise thermal
states. In this article, we present numerical evidence that the presence of
quantum scars is a microscopic ingredient that enables and enhances
non-Markovianity of the dynamics of subsystems. We exemplify this with the PXP
model and its deformations which either enhance or erase the signatures of
scarred dynamics when quenched from a simple product state that is known to
have significant overlaps with the scarred subspace in the spectrum. By probing
information backflows with the dynamical behaviour of the distances between
temporally-separated states of small subsystems, systematic signatures of
subsystem non-Markovianity in these models are presented, and it is seen that
scarring-enhancing (erasing) deformations also exhibit enhanced (diminished)
subsystem non-Markovianity. This sheds new light on the dynamical memories
associated with quantum scarring, and opens interesting new questions at the
interface of quantum scarring and an open quantum systems approach to
investigating far-from-equilibrium and non-thermalizing isolated quantum
many-body systems.",http://arxiv.org/abs/2507.23757v1,http://arxiv.org/pdf/2507.23757v1,http://arxiv.org/abs/2507.23757v1,2025-08-01T11:42:26.018336
